frame_index,timestamp_ms,left_knee_2d,right_knee_2d,left_hip_2d,right_hip_2d,left_knee_3d,right_knee_3d,left_hip_3d,right_hip_3d,left_knee_2d_smoothed,right_knee_2d_smoothed
653,10888,179.17548137623407,172.32513288930812,172.504383418608,174.12313477946907,167.17555394214236,175.05613542621907,171.24136396702838,159.89653884447722,178.09869177198783,171.83995480805666
654,10905,179.81565512446738,172.52105626772635,173.12085089826272,174.55230246142855,167.02798840767406,175.040780838405,171.20969534714436,159.79644140780596,178.58348179103027,172.0772939406727
655,10921,179.25359280274188,173.23138125765263,173.49775499780074,174.95060324117776,167.05140817777271,174.9667294635903,171.288543287104,159.86131996061843,178.9126158361365,172.39878122776418
656,10938,177.93395273646166,174.30530935618734,174.38275097150438,175.69936113710648,166.90631486583857,174.74616330279233,171.28718575865577,159.87076558399033,178.89374095265597,172.8760405922979
657,10955,177.08037998118783,174.47584453869558,175.281152063022,176.1907619038777,166.76393069116764,174.4909058031487,171.27766017514696,160.10593745573408,178.65181240421856,173.371744861914
658,10971,175.96398443128396,175.24931348644415,176.3617122232768,177.0461508983885,166.97210174567167,174.73494571486415,171.15598582911048,160.70624919759783,178.00951301522855,173.95658098134123
659,10988,174.59825194967732,177.54476243262857,177.57594416803767,178.59344302253803,167.022732787971,174.67372464128158,171.28858683654917,161.4228770159179,176.96603238027052,174.96132221432165
660,11005,172.80503827026655,179.95779240978297,178.80784445708144,179.88636565912674,166.50970723204114,174.51795357669022,170.9498316460186,162.02740128750526,175.67632147377546,176.30660444474773
661,11021,171.0477762352037,179.04497645383267,179.50036664985566,178.72611880647054,166.23304393290854,174.45608267071563,170.19384868006833,162.36953986205393,174.29908617352388,177.25453786427678
662,11038,168.51287959199743,177.3406244805155,177.46352795473322,176.10963914758645,164.7943898731163,174.0590473947744,169.09123308991187,162.47731881596184,172.5855860956858,177.82749385264077
663,11055,166.77321743333317,174.08242641074122,175.9500180824917,174.03652355507052,164.4799709998166,173.22137653537473,168.59402550519644,162.69391775976783,170.74743269609567,177.5941164375002
664,11071,164.2804586524438,171.99403886999826,173.99509130486598,172.27161485523303,164.3896980502128,172.22602342963896,168.2070409142921,162.74436045747888,168.68387403664894,176.48397172497408
665,11088,160.64882784058375,170.44354912081477,171.55065654405587,170.48549155138113,162.73560720706496,171.08182751709603,167.41980346471644,162.91572072198045,166.25263195071236,174.5811230671805
666,11105,156.65699121380004,168.20629192121174,168.76450087852223,168.3087869857712,160.4623305473214,169.5405118781987,165.698560523539,163.5109485053713,163.37447494643166,172.41338616065627
667,11121,151.997063143944,162.31116675975198,165.44004838223304,164.6269789948233,157.99107305403362,168.02311909915565,163.8469076580278,163.3540539929314,160.07131165682094,169.4074946165036
668,11138,147.33691254235265,156.74056753490987,161.96023167588925,161.0340354808925,156.9756560507203,165.85080765207596,162.72099275717412,162.9078800634041,156.18405067862486,165.9391228413373
669,11155,141.5429694640638,152.80223791521928,157.89692330415835,158.36248056248834,155.14216784228688,163.76157193076307,161.4474329753357,162.82229738238556,151.63655284094884,162.10076265038154
670,11171,138.89466553769995,149.2995730868794,155.4861617527381,155.4980226203906,154.04076635149548,161.2114546067478,160.17501574301386,162.15474414581982,147.28572038037208,157.87196744359446
671,11188,135.70877708902626,144.25752744585913,152.71503424785624,151.45180238761915,153.69259605658843,159.06318273458982,159.58064846385295,161.77089570863117,143.09607755541734,153.08221454852392
672,11205,132.11153310968876,142.53095525241378,149.85714851938587,149.55183240280485,152.38767426727995,156.85179700479424,158.22873231264373,162.04079786051483,139.1189715485663,149.12617224705633
673,11221,126.09056574236077,133.53317824903584,144.30820082294792,142.85763733793468,147.13514250618246,148.05303772322515,153.83236100065452,158.95658856466918,134.86970218856794,144.48469438988147
674,11238,120.81325628741845,126.74674269004625,140.57745181224107,138.37059082202416,141.18643790175432,141.79602630495145,150.00668951773113,156.15931956673128,130.72375955323884,139.2735953448469
675,11255,115.4153613418533,119.41272811508463,136.2206995138075,131.79008120107284,136.66682729681236,137.3306878984247,145.22201444905136,151.64497479560472,126.02789871406951,133.29622635048793
676,11271,110.23980627404575,107.80981443991458,132.15453372450705,122.7249859452312,133.6015448442,129.62305869771933,141.6565488501992,146.38145120912435,120.93410455107342,126.00668374929901
677,11288,106.07425963864117,101.75058191969826,127.63714920852752,116.59144246633619,130.1418444461336,126.2341550007607,136.56544326576054,142.47723109210267,115.7266498568639,117.85060908275591
678,11305,100.74872163345678,92.19539299998034,121.71268284478411,108.57887932868479,127.7333990844628,120.26802245088486,132.73608109298453,136.01665254314787,110.65828103508309,109.5830520329448
679,11321,98.54727510534646,89.75445157147942,118.60553455817707,104.42828379658373,127.3737093011444,120.41693744318937,131.6063918131058,133.49932128909097,106.2050847986687,102.18459380923146
680,11338,95.54102838346193,87.05123333870775,114.98143043803785,100.34491103308915,125.18557915370745,117.65351811657533,128.0558813139191,129.82452166988864,102.23021820699041,95.71229485395607
681,11355,90.77275845895454,81.82990031172193,109.97372454861551,94.5596216143381,121.5001462367696,111.1740194271681,124.54184380678532,124.59953114786397,98.33680864397218,90.51631202831754
682,11371,87.11603451751311,78.33107257855032,106.03688799600918,90.47693074721568,115.9320217814491,105.73472370949575,120.9287673686652,121.42157593491832,94.54516361974657,85.83241016008796
683,11388,83.16394357615522,74.89113855344146,101.24116968677768,87.32160501477823,113.12502238994779,104.18102411910792,118.82523791061088,119.0464967509609,91.02820800828624,82.37155927078018
684,11405,80.15258617721943,72.59344021847507,96.97618765958612,84.24423454374758,111.66099319936413,102.1564870106145,117.25116303351284,116.79326897710722,87.34927022266083,78.9393570001793
685,11421,78.41849304439489,69.81677094386357,94.35221801621066,81.5532420339876,110.64370162456095,100.45733360586725,116.5735349970239,114.69250405041865,83.92476315484743,75.49246452121047
686,11438,76.36522901893171,66.76417363138155,91.0588196032109,78.56477395585777,107.9509725762186,96.70718760486172,114.52133124889278,110.89102999413562,81.04325726684287,72.47931918514239
687,11455,72.53899868171008,64.38615756274629,86.27428443147593,75.69760483531059,103.88732582486097,93.06054563381723,111.32365628176987,108.24138612239801,78.12785009968226,69.69033618198158
688,11471,70.58582870867095,62.469118608117746,83.33694749588267,73.43600672916608,101.9424730677138,91.42861497279691,109.02473559504209,105.37221720377536,75.61222712618542,67.20593219291685
689,11488,67.19630816330796,60.76517572427939,79.57407312667863,70.84102256596208,98.07676932241088,89.57711518829889,105.69551644908371,103.47205297298731,73.02097152340312,64.8402792940777
690,11505,65.44520571124662,58.36930672080277,76.80009825155743,67.8199375021737,96.87379100744366,89.15155323350682,102.39796299231413,100.81995795946462,70.42631405677346,62.55078644946555
691,11521,63.39861662373471,57.053951174666295,74.4567597280118,65.68582703666702,94.45061031307625,86.78089032870058,99.55608607159039,98.59957982352027,67.83299157773406,60.60874195812251
692,11538,61.25253165215945,53.30919772008622,72.11190787386845,62.14611616323682,89.94506068878998,81.31447855853978,94.37571913531465,93.81195762732858,65.57569817182394,58.393349989590476
693,11555,58.7628365445832,50.6398347552942,69.36367065101557,57.95858478485672,89.17312190597362,79.51137710976555,91.71549497584967,90.03889009198191,63.211099739006386,56.02749321902577
694,11572,55.60594298381623,48.14321088904643,65.96729780765446,56.0177895407405,84.86344886075638,75.04555564091385,87.14740788751357,85.53577571264046,60.89302670310805,53.503100251979184
695,11588,52.131489986321185,46.6094270388593,63.21031206939646,54.22328246649073,82.16385107306535,71.8823041270059,86.36610541040527,81.73908215550155,58.23028355812296,51.151124315590486
696,11605,49.20645134927408,44.10062361864161,60.567135388250584,51.46908288422002,78.88486820891481,67.58654704782734,84.58849956445178,77.36109377775102,55.39185050323083,48.560458804385554
697,11622,46.588964883470126,42.723104659987925,58.781467493380475,49.051998412367,76.97895979543523,65.96713987481215,82.65450175334834,74.3988863818077,52.459137149492975,46.4432401923659
698,11638,44.04898744630378,41.88149540539266,56.582129653405836,46.466186256708106,72.68071693323135,64.62697763397335,79.03873489955333,72.52752360828083,49.51636732983708,44.69157232238559
699,11655,42.337503975064095,40.49526412576933,54.183105022736584,44.58403062227371,69.00692400322075,63.08656065614373,74.7662125121659,69.70286646959877,46.86267952808666,43.16198296973017
700,11672,40.82760535180619,39.87863993148695,52.35647855705045,42.43088826256816,67.90159454189185,61.19816313465667,72.49758948482976,68.8260900565123,44.60190260118365,41.815825548255695
701,11688,39.17772615253667,38.508682060543045,50.49417358715674,41.11811101596652,66.18412801571118,59.231317608154875,70.65791382623046,67.25770843181095,42.59615756183617,40.697437236635984
702,11705,37.97548137200694,37.31555596439146,49.35591624206443,41.956730191146825,65.54357486917326,59.763387168883554,69.9949329996258,67.31667676078725,40.873460859543535,39.61592749751669
703,11722,36.67016448637276,36.4867484206316,47.96835193009146,41.82513129388708,64.34126036199252,59.16047866633289,68.05742279986596,66.34192718141554,39.39769626755733,38.536978100564475
704,11738,35.33016424332241,35.410963626999134,46.66170418808481,40.298257584969754,62.84091402345177,57.43730550588189,67.32407224201503,64.7010008772267,37.99622832120899,37.52011800081044
705,11755,34.85372140876998,34.9459992641774,45.72184661680409,40.16597003721576,63.054234058762844,56.49008677146264,67.853576425425,63.55909599974972,36.801451532601746,36.533589867348525
706,11772,34.4926280702452,34.15346744013921,45.395538756708916,39.98729197066946,62.67141912034584,55.913582624461924,67.82150213929538,62.92992289220889,35.86443191614346,35.66254694326776
707,11788,34.221588272477526,33.401635809518844,45.21564811603269,39.413264475396815,62.93804400335725,53.91698604089009,68.4385707568491,62.03358470276667,35.11365329623757,34.87976291229323
708,11805,33.70645495219849,32.62558475220734,45.07391529673816,39.19920058051787,61.594137103129036,51.81945917371188,68.28410081928004,61.64896013098961,34.52091138940272,34.107530178608386
709,11822,33.45254531619712,31.617556931242465,44.954737012119885,38.23335951505999,60.253517832056815,50.137837139019524,66.86275794086639,60.34016027088278,34.14538760397767,33.348848839457055
710,11838,33.51495918869893,31.81153344728535,44.65999921713419,38.052788431434514,60.60052677682135,48.117346726257665,67.0744848131535,58.9370106201932,33.87763515996345,32.72195567607864
711,11855,33.89194782113188,32.14948113400584,44.557885420259915,38.5020336136917,61.04977597737492,50.129670398196396,66.67275285654657,59.588733175831344,33.757499110140785,32.321158414851965
712,11872,34.325247460415966,32.93697717607794,44.908671065839904,38.43807614445401,62.14666951209541,50.339363277804985,66.77867477437675,58.423053015969685,33.778230947728474,32.22822668816379
713,11888,34.63576754118274,33.66334494216928,45.01891471257217,38.90672529360908,62.21710094514729,51.67648751676894,66.50892195116253,58.33591997853457,33.96409346552532,32.43577872615618
714,11905,35.18187633895879,34.23010738327558,45.58110842102856,38.78312742621207,63.04221106103239,52.48238763680008,66.9242362775614,57.86597606094844,34.30995967007766,32.9582888165628
715,11922,35.78808619900712,34.87908252052866,46.13293796611547,39.49598445226968,63.82664066276013,55.63849775663892,66.85009518336346,59.48836863282386,34.7645850721393,33.571798631211465
716,11938,35.99418986553232,35.4251099543799,46.71484108654538,40.0920609240393,64.57220169333365,57.08342360065964,66.5894292479191,60.352989898552956,35.18503348101938,34.226924395286275
717,11955,35.96844828780579,35.64455808357569,46.907605049934205,40.38995829891436,65.17278886988218,57.37555341104677,66.67692981655527,60.91611777824722,35.51367364649735,34.76844057678583
718,11972,36.8596515923008,36.49307431593629,46.79088071835732,39.823012663585935,65.5147524081067,57.52301706527878,67.13429072104346,61.30592245835894,35.95845045672096,35.334386451539224
719,11988,38.0298572682348,38.29934359965321,47.033507855509995,39.82356392176111,66.06815346213195,58.624091461246046,66.84959653459362,61.941903154825134,36.528046642576165,36.14823369481475
720,12005,39.55711086527401,39.86791909177034,48.54900566736881,40.6903225157552,67.15511348773568,58.57112714059419,68.02490729040625,62.9815582444805,37.28185157582954,37.146001009063085
721,12022,41.13359594646704,41.486244049832635,49.428797298120664,42.37094807220889,68.1731754852178,59.434249617603925,68.02256366803638,64.452507010188,38.30973279201649,38.35822782815363
722,12038,42.65205438692363,42.73414071881848,51.24649225434806,43.67442569667793,69.62198958039714,59.26835406540516,69.42059823080075,65.06534359166231,39.646454011840056,39.77614435520219
723,12055,43.574344140728215,43.613280737789935,52.89347386728223,44.72196065277016,70.70470516227572,59.65847354956015,71.40760074574473,65.56752114876161,40.98939252152554,41.20018563957292
724,12072,44.42769224088737,44.77485655135239,53.87725109668762,46.6779002355128,70.93925054213783,60.72881446298437,73.04600776934768,66.48853274111165,42.26895951605606,42.49528822991276
725,12088,46.5119768080889,46.674015148579954,55.85764775511154,49.24363752151698,73.98120352051221,64.19658740750796,75.97927080981026,68.53768732751332,43.65993270461903,43.85650744127467
726,12105,48.124010009358265,48.275427664761146,57.66726838806669,50.98885021529526,76.20374848392787,66.7478996593365,77.85299777352228,70.41819902104058,45.058015517197276,45.214344164260375
727,12122,50.9648392457979,49.95173753519771,59.68954323920157,53.756383859901355,80.62622491705162,71.34806364589265,81.39731304717635,74.64596400637322,46.72057248897213,46.65786352753622
728,12138,54.26213410989383,51.83331712382458,61.976366859980516,55.40798071172923,83.5140059491795,75.49294012823137,84.05847900954709,77.91685404823262,48.85813048280525,48.30187080474315
729,12155,57.56192566467056,52.958659676587274,65.58093994629692,57.41349479087691,84.9741248477633,79.26742863186676,86.5823990677674,83.57323728496814,51.48497716756189,49.938631429790135
730,12172,59.88482305716364,54.30415262919977,68.75304498204812,60.168419234500874,86.98100486230338,84.21008901862723,88.58198726580619,93.19159676727048,54.15954641737684,51.464658925914094
731,12188,62.26476394751611,57.30646959130133,71.34548774078472,62.931853237627536,90.60536768923495,87.52952253836698,91.53158243040231,98.00181144244492,56.98769720500841,53.270867311222126
732,12205,64.22825921206429,59.238814895861275,73.21199157449814,65.24553228833688,93.98107303213291,89.49891209424014,94.49055642621886,100.14866255460235,59.640381198261686,55.128282783354834
733,12222,66.31455458073296,61.66926857164744,75.56342824509288,67.49768253590143,95.40834251280862,92.20884132345876,99.49722816914489,103.56181880110172,62.05086529242951,57.09547307291941
734,12238,68.0997789046714,63.861277686164556,77.71306391675382,70.06413461527286,98.19826606668731,95.27176359837746,103.79272652098776,106.5574001346994,64.15843594042968,59.27599667483487
735,12255,70.13097307182797,65.89050485193202,80.1970878222194,73.36491082698709,99.18973563316382,95.34815028211493,105.34403600428705,109.13123416854096,66.20766594336254,61.59326711938132
736,12272,72.44772869150687,68.2061143967405,83.04378729206756,76.29245252881461,101.5341412504695,97.53394975560559,107.46104118344448,111.97647558260675,68.24425889216069,63.77319608046916
737,12289,76.64741551040035,70.70474032448334,86.74762136529533,78.90324579922314,106.48215409615985,99.83689672045216,110.67258541099042,113.8870761618843,70.7280901518279,66.06638116619357
738,12305,79.0602996816488,72.81090165433052,90.45385511061293,81.45408179262331,110.41527366600018,101.0093968969323,114.85536554303128,115.14703184766968,73.27723917201106,68.29470778273017
739,12322,82.82392059445392,74.6413656260457,95.0041254846123,84.31509216744627,114.66098363614248,103.4348689892044,118.36940834992609,117.03214688694479,76.22206750996757,70.45072537070641
740,12339,86.93852848266498,76.43518497979913,100.42163933137417,87.69147706957479,117.77099359864954,105.42111596686148,121.40682752928961,120.50154298808972,79.58357859213498,72.55966139627984
741,12355,90.73542963884556,78.27279824861826,104.58741084471211,90.13553861585302,120.15121006030091,109.09029867958884,124.68017454388651,123.94380471347925,83.24111878160272,74.57299816665538
742,12372,93.87599562774867,81.88399246738749,109.22384508558596,95.32573145998808,123.4525700231906,111.91513654116218,128.4318359996403,128.8222231503389,86.68683480507238,76.80884859523621
743,12389,98.57250338085781,88.83033826336968,114.28739162918373,101.21285352273658,129.73772837727708,123.56159282529367,134.32861819200915,134.9647722669079,90.5892755449142,80.01273591704405
744,12405,102.19053624198843,92.75684175451242,118.71204649635888,105.93106099326495,133.1420468114502,128.33222979273847,139.6472436428735,137.91978635085925,94.46259867442109,83.6358311427374
745,12422,107.24195063129065,96.27870623870314,123.79919530958703,109.00291061400958,135.79528883982147,130.97391915835456,143.8247917793839,139.87389545047213,98.52328310414622,87.6045353945182
746,12439,111.88347993727244,102.00853245615944,129.34854557993836,114.72512806694773,140.35826725696873,135.18725226465045,147.1619506195813,143.03039375517096,102.7528931638316,92.35168223602645
747,12455,116.63550431365239,109.46379132654268,135.70110815450641,122.98377542665372,141.53922262315083,138.17294602142476,150.7908297932326,150.07460720735602,107.30479490101234,97.86764200785747
748,12472,124.6244443117658,122.36079145828187,142.86783722191768,134.359455859112,149.56088575900816,147.03456926473075,158.18606899857778,157.36867231024752,112.51518308719395,104.5737326468399
749,12489,132.08550522670998,127.07109661385742,149.45077004595228,140.2056477555893,153.6465569535598,150.8021461097725,162.45782396770284,159.85508103308493,118.49417688413826,111.43658361870891
750,12505,137.5756834246081,134.86463266161027,153.94320239045,146.69220999420432,156.43122485139554,153.88733080741136,165.4608638653486,161.73412685736818,124.56092344280174,119.15376890329034
751,12522,144.56067544608717,141.54062874303528,159.9908348588904,153.55635117538705,159.21847958319498,157.62567836126226,169.53518488829272,163.83708493074457,131.09636254456467,127.0601881606655
752,12539,149.28221374220482,147.91555431657108,164.03359169860065,159.27410394892203,159.95621989626846,159.945136676166,169.6137122720084,164.65154179289462,137.62570443027516,134.75054075867118
753,12555,154.12975281196472,149.93402362232126,167.67592400113668,161.36521009218143,161.44433517239813,161.60790251191779,170.427770385208,164.56597852215984,143.52676613031497,140.26518719147907
754,12572,157.18467033694807,154.34603714979923,170.28504162407756,164.19412760329814,163.04397673009882,161.88541390494512,172.66663148641283,164.6000574967653,148.5465991523626,145.72017529866744
755,12589,160.63670013920648,157.7208511642292,173.13097232896672,167.230696720789,165.62016550104295,165.7787367218711,174.00248820665362,164.33738803137229,153.15880249528226,150.2914189991912
756,12605,164.02990271535288,158.69108549731266,175.72909882168852,168.58341840795507,166.18375213763807,167.67676927298174,173.99183554953885,164.0121523297043,157.0526479491354,153.72151035004669
757,12622,166.00040892278574,162.9514145658156,177.9444782203019,171.3731055661213,166.47943610053997,168.46589765833374,174.56645827372057,163.72248008149347,160.39628698525158,156.7286823998956
758,12639,167.56381159668427,164.2962434945659,179.9938910239179,174.47419492121304,167.227835749459,169.8774496103283,174.92443513912582,163.1534837981323,163.0830987421955,159.60112637434455
759,12655,171.1316415870615,165.64310605498915,177.81303796349854,175.28629271356695,167.41146298590147,168.92187147984572,175.09506262885063,162.84843350646068,165.87249299221816,161.86054015538252
760,12672,169.7876890516795,166.21524742840353,178.02698536814023,175.40953154104324,165.7087475466568,169.73117055098376,174.28339831228828,162.23277653629765,167.7026907747128,163.5594194082174
761,12689,172.2346124118874,170.26987741391622,176.12219198023232,177.7598207737035,166.59065716319103,170.43980578183675,174.60919693890736,162.01735786684884,169.3436327140197,165.87517779153808
762,12705,172.8354291703464,170.27888647997418,175.38300255330486,178.0169285221926,166.6351799537939,170.85090587988745,174.3494835330657,161.83305884419664,170.7106367635318,167.3406721743698
763,12722,174.46999096368015,172.33448361906719,174.25558264570748,179.43544791824485,166.9667476282284,171.45118639173728,174.37827633066186,161.48518214013282,172.091872636931,168.94832019927006
764,12739,175.9659991789766,173.30352863704596,173.44875454796477,179.69656777109205,167.21262117477397,171.44969031910907,174.57233278486845,161.37884376377949,173.05874415531403,170.4804047156814
765,12755,176.06132319702238,175.14357372637517,173.26715914709473,179.0273382229032,166.96736983401573,171.9703543974542,174.37196847772773,161.15837699709138,174.3134709843826,172.26606997527574
766,12772,177.50191940007292,177.25743357217357,172.6297978369356,177.75741930112557,166.75813383672855,172.43854184790143,174.33308954404052,161.13656450037305,175.36693238201968,173.6635812069272
767,12789,177.32038600641712,179.3207601414937,172.34744383213564,176.32331999547785,166.70479122141035,172.80497955336764,173.8672564627613,161.04025563397343,176.2639237492338,175.47195593923112
768,12805,178.791340352348,179.6669264231624,171.6520216388205,176.03484923595133,167.03147620677413,172.735740052139,173.91006194208128,160.92244583029338,177.1281936269674,176.93844450005014
769,12822,178.24233992924871,179.98382360720007,171.75268040400667,176.25707592673737,166.80623619447772,172.73750488707222,173.97110715831639,161.01159859331946,177.58346177702182,178.274503494081
770,12839,178.4955372030929,178.63304716168304,171.23150842459253,175.61577916073043,166.7975217841275,173.48490298610903,174.03381227550003,160.6856637945968,178.07030457823595,178.97239818114255
771,12855,179.55816022534142,177.77827781919603,170.42906459281696,175.23792793249515,167.09840204513029,173.93667143401456,173.97736354548846,160.68898569176815,178.48155274328965,179.07656703054704
772,12872,179.54567943916632,176.9833939064028,170.33080008905827,174.8335961063159,166.92403307210435,173.71804320650855,173.8452394810636,160.25938889724543,178.92661142983948,178.6090937835289
773,12889,179.97883133373998,175.11445982861176,170.07055741444273,173.41337750219324,166.76752670176444,174.17540812534222,173.90132103420427,159.90439835850634,179.16410962611786,177.69860046461875
774,12905,179.06130779290442,175.27248642843423,170.2745545049331,173.65230237611806,166.36160300568724,173.9755355101278,173.68332880140048,159.8131900212181,179.32790319884901,176.75633302886558
775,12922,179.3525715898368,173.91443595846405,170.13662375436706,173.0166563100523,166.33054135729816,174.11195407387677,173.6301858472681,159.70209326533256,179.4993100761978,175.81261078822178
776,12939,178.77176386144595,174.22217951254086,170.24947874450422,173.13753080383555,166.01339642174725,174.19691604052625,173.3343515962247,159.4352059765994,179.3420308034187,175.10139112689075
777,12955,178.56548339412217,173.20173919887864,170.30464073145419,172.67845197802998,165.8127012381286,174.4164638998552,173.18236628923586,159.335123602869,179.14599159440985,174.3450601853859
778,12972,178.36147521913225,173.51743784014963,170.2719834900902,172.520049613292,165.855740965091,174.7771602634099,173.1416159843447,159.28565049735326,178.82252037148834,174.0256557876935
779,12989,178.18619212702995,172.97351233677622,170.29121023170015,172.17356449901717,165.79741010780813,174.96109313347623,173.0104495298333,159.12711330965803,178.6474972383134,173.56586096936186
780,13006,177.94149974505902,172.68641077352714,170.47221211604716,172.08050945254186,165.99159033952944,174.79352890057763,172.9970024603661,159.18362951432442,178.36528286935786,173.3202559323745
781,13022,177.88133852431724,172.81734107504036,170.42201605328125,171.9459288966219,165.86246811202432,174.7821884305759,172.8149822594497,159.13978645633594,178.18719780193211,173.0392882448744
782,13039,177.6765733945186,173.03875770620235,170.5515874207864,172.08425107561416,165.880448154919,175.06089795181353,172.49259180351544,158.81707529021983,178.00941580201143,173.00669194633912
783,13056,177.6182499427249,173.30292529244284,170.59484937924694,172.150349524864,165.92741974382798,175.2869710830738,172.4040155816524,158.92682616356038,177.86077074672994,172.96378943679778
784,13072,177.6017482917029,173.33210508624398,170.61436526866038,172.17746817882488,165.84570600773725,175.0938500736074,171.90654632245142,158.68004160504756,177.74388197966454,173.03550798669136
785,13089,177.44133529559255,173.50348499950985,170.70805878864454,172.54776435442656,165.76354817700926,175.20760788694878,171.95554046679587,158.7352765774152,177.64384908977127,173.1989228318879
786,13106,176.3671574242368,173.8579136172742,171.3608082559452,173.3813317697553,165.80957010425854,175.20459259864873,171.9585666760054,158.85754434172412,177.34101286975516,173.40703734033463
787,13122,176.15510117614588,174.3283712678519,171.53922377083973,173.77404467153386,165.74749013893233,174.99634120781485,172.07295344094499,158.8928015921111,177.0367184260806,173.66496005266455
788,13139,175.65080664467257,174.62169822859062,171.80550642614327,174.06311376336984,165.7081812803503,174.8150057896622,172.03983992224858,159.00930918247798,176.64322976647014,173.9287146398941
789,13156,175.06108639636824,174.86984053332793,172.19742026472005,174.22895412774938,165.74251897272137,174.72908425378375,172.13814488547786,159.07356040114496,176.13509738740322,174.2362617293109
790,13172,173.5276239559543,175.77409813458004,172.97849593047965,174.81247540027667,165.68281805550333,174.66837333813118,172.39749138348054,159.32073472047836,175.3523551194756,174.69038435632496
791,13189,172.020778626441,177.06880839334124,174.0120903701517,175.61615480867485,165.6626536212299,174.40308026389076,172.61836739103552,159.39055600161055,174.48307935991642,175.33256331153834
792,13206,169.84175542486784,178.11993354906903,175.25946161861557,176.46734619568585,164.46215739559128,173.96855992037138,172.03776067173905,159.54259896983476,173.2204102096608,176.09087576778177
793,13222,167.39243556946454,179.44426717373642,176.85156212197876,178.0127668589375,163.15092683123606,173.1515838144326,171.71174581920957,160.04119776723041,171.5687359946192,177.05538955681092
794,13239,164.1135514201768,178.87178377057018,179.31564599304468,179.85536978371724,162.1314508864576,172.88558329066228,171.07102288568012,160.6058132425228,169.3792289993809,177.85577820425937
795,13256,162.08137952913475,174.9686897907592,178.7707065368103,177.35261657460154,161.6849008634547,172.0765819853744,170.28159874025636,161.54953617292864,167.089980114017,177.6946965354952
796,13272,159.2324468770604,172.0325170443739,176.42546745951117,175.3784355420347,161.302185403756,171.54428283317864,169.54454945849724,161.9899343212282,164.53231376414087,176.68743826570173
797,13289,156.08627879782773,167.2483519860337,173.24846924563926,171.47162301703716,160.840068941611,169.27368390682145,168.5019960025731,162.36937595178978,161.78121843873285,174.5131219530947
798,13306,151.99474122965748,161.70524620213357,169.93842954113086,167.17486233268562,159.2566483305591,165.8281810292969,167.70791805388095,162.716758535434,158.70167957077143,170.96531775877412
799,13322,146.80346398458354,157.339011086323,166.03975927409343,164.19205385636502,156.81325779325343,163.77450379457827,166.25678701431232,163.22018311826557,155.2396620836528,166.6587632219247
800,13339,141.87146033631822,151.5622213864709,162.10117797041292,159.7875463412154,153.81225284253816,160.93164763708648,164.03322678384248,163.18538504367908,151.1976782450895,161.97746954106702
801,13356,137.43527517963577,144.63991267006648,157.98098198604683,154.6051844197083,152.27399440173548,157.4888949132673,162.09845656637037,162.7311366086051,146.83824390560457,156.49894866620554
802,13372,134.25876492849946,142.56765411080713,154.8222344733457,152.28620579433502,151.47913070041295,156.73997947120628,161.13966430541825,162.48454319697754,142.4727411317389,151.5628090911602
803,13389,129.8062457236001,139.59429170306333,150.79554387892688,149.53676910668688,150.4755736282503,155.231965506498,159.53373043303506,161.6541210413355,138.03504203052742,147.14061819134616
804,13406,124.42383186088715,135.7266136630845,146.8985121768559,146.3033775197395,146.1251633061812,150.64553129282598,156.82540029111007,160.9554191128535,133.55911560578812,142.81813870669845
805,13422,117.92899177642632,126.25454425117088,142.1129794714216,140.0564231288866,141.7937138542403,142.4588842473853,152.96594520704053,156.8802299203853,128.77062189380976,137.75660327963845
806,13439,110.97323435866795,115.70399036547467,136.22074763725175,131.40473156693795,134.03218890740507,134.4825822288223,146.8229980340514,151.97320887907074,123.47821372961619,131.9694188187201
807,13456,105.51412711375065,105.86943077407112,130.8529152336425,122.61288332720964,132.08022968311153,130.249038585489,143.0179529916833,147.3048240319563,117.72928616666643,124.62977415137291
808,13472,101.73685324291672,97.74891982233945,126.33395463706992,115.24893042490534,127.04933778031254,124.32259692152962,137.47211411373405,142.02995069854393,112.11540767052975,116.26069977522813
809,13489,96.52767032139113,89.96788480280377,120.49271224834104,107.17451833118544,123.3855519844178,113.46646636686577,131.99493337701503,131.79927878863137,106.53617536263054,107.10895400317197
810,13506,93.51242535710695,86.19211454242023,115.63840686053692,102.03956590093274,124.84542813967144,113.2519938345284,130.1671619591127,130.00202997483697,101.65286207876667,99.09646806142185
811,13522,87.09874820924914,79.39326591669914,109.64747125572481,95.48347551202642,118.02003396217823,108.89380086060744,124.24324373355194,125.47191395691844,96.87796484888293,91.83432317166674
812,13539,81.92903218052608,74.0410767774647,103.9694256993158,89.97685247065023,112.84900896882833,102.9905137131484,120.58479146059143,120.96374235092627,92.16094586223801,85.46865237234546
813,13556,77.98974640028159,71.96886476266774,97.95193539183103,86.44139847271806,109.55907566716031,102.77812957187037,117.27438988475791,118.23162729053782,87.41152449371097,80.3126413604111
814,13572,76.2820141337353,69.80661938470033,94.0016238366736,83.08717410494471,109.2595500975732,101.60137606993743,115.43009695382129,115.1163460154695,83.36239325617981,76.28038827679043
815,13589,74.29580032352467,66.36387949570751,90.27233247060252,80.39220175152215,106.27839234058722,97.86871879880152,113.57463161561358,111.98011294182787,79.51906824946336,72.31474126744789
